frame,left_eye_temp,right_eye_temp,forehead_temp,nose_temp,left_cheek_temp,right_cheek_temp
0,36.975660074000004,36.931474169,36.24165241184375,31.944358358000002,35.65606752351779,35.65340553263158
1,36.9830243915,37.037520341000004,36.22550404163429,32.03896817811765,35.65085977697954,35.68413961403937
2,36.972714347,37.031628887000004,36.226939584090914,32.216578188411766,35.66244449162162,35.69160604867332
3,36.9594585755,36.9889158455,36.22718565171429,31.812493755235295,35.663200024272754,35.670848727914645
4,36.957985712,37.013954525,36.22068257485024,32.07449018017647,35.66786852046528,35.69254535087352
5,36.981551528000004,37.0213188425,36.22353183739442,32.059068432941174,35.68082508299838,35.64611140379888
6,36.978605801,37.0154273885,36.21612563061225,31.984385589588236,35.656495928897414,35.66313118329509
7,36.9800786645,37.0095359345,36.210714305165354,32.04589930047059,35.661117350837344,35.639691613433655
8,36.966822893,37.012481661500004,36.20354485829546,31.98005363811765,35.6455338266076,35.599972496668165
9,36.9653500295,37.019845979,36.20078648285413,32.18816058676471,35.661755462383724,35.62267991098685
10,36.9712414835,36.981551528000004,36.19849551322311,32.07119789705882,35.64832698056284,35.645921020801495
11,36.9800786645,36.9859701185,36.20472854215625,32.00275306382353,35.6394743076643,35.61833097030762
12,36.9653500295,36.984497255,36.20451416704082,32.20271594370588,35.64954298573936,35.62603098708861
13,36.9741872105,36.987442982000005,36.21169199694703,32.10758628941176,35.65292643334385,35.647684482813254
14,36.960931439,36.9889158455,36.209349234092656,32.11122512864706,35.64678186085649,35.62700582478578
15,36.9712414835,36.9889158455,36.20665192301236,32.19041320152941,35.66423534513235,35.65566106230769
16,36.963877166,36.981551528000004,36.20377940520408,32.024239543117645,35.64544435091988,35.61390139072503
17,36.984497255,36.9918615725,36.21757501651038,32.097882718117646,35.65725333247052,35.6743504377132
18,36.9741872105,36.9859701185,36.21868297348031,32.02579904564706,35.63693958482825,35.61119672651656
19,36.9830243915,36.9918615725,36.22319567228571,31.958740436882355,35.65712783098691,35.608505706297485
20,36.9682957565,36.9889158455,36.21318984501374,32.02839821652941,35.65262257020058,35.61751318773585
21,36.9300013055,36.9889158455,36.21140447674782,32.181229464411764,35.655502306365385,35.64065992141044
22,36.9300013055,36.9889158455,36.208346393305455,32.021986928352945,35.63801928744778,35.651301845517246
23,36.9300013055,36.9889158455,36.20226330357195,32.14622729652941,35.653879263667626,35.642965219167436
24,36.916745534,36.978605801,36.19878079816327,31.986811482411767,35.63372748870856,35.604589792505834
25,36.928528442,36.937365623000005,36.19838821682977,32.25123380017647,35.65265799660927,35.66689660629611
26,36.94031135,36.9859701185,36.18898105033144,31.948343753352944,35.63373766183581,35.63979338504081
27,36.9594585755,36.9859701185,36.19899723963455,31.96341894447059,35.64888837830606,35.62488136312471
28,36.949148531,36.996280163,36.20625010013289,32.03463622664706,35.64740567789474,35.6348384023066
29,36.963877166,36.993334436,36.208353449448055,32.060801213529416,35.65005262401157,35.59278783581043
30,36.9594585755,36.9977530265,36.20185508217091,31.93188233776471,35.62222524571702,35.601739965009344
31,36.9594585755,36.9918615725,36.20343841968894,32.113997577588236,35.64677544105263,35.618817385940595
32,36.9594585755,36.987442982000005,36.19998261872,32.12439426111765,35.637234599721786,35.61118170723589
33,36.962404302500005,36.9977530265,36.20871059228,32.06981167258824,35.64165352515005,35.619784837622994
34,36.9329470325,36.9859701185,36.207853653516366,32.10273450376471,35.64582474437624,35.623002907368424
35,36.928528442,37.000698753500004,36.21406463072,32.0393147342353,35.621278056681255,35.65601777729282
36,36.919691261000004,36.993334436,36.212999570792,31.914554531882356,35.61503935127762,35.735155628911535
37,36.9093812165,36.9800786645,36.23381977606557,32.08506014176471,35.63344900019252,35.724511992583956
38,36.8917068545,36.978605801,36.22143590442146,31.929283166882353,35.61094189716017,35.70727213064468
39,36.9034897625,36.944729940500004,36.21748817443787,31.874873856411767,35.60248399357302,35.64711381821429
40,37.0331017505,37.022791706,36.3295284077828,32.06565299917647,35.88202973661873,35.697673011743305
41,37.0272102965,37.0419389315,36.338213703076924,32.183655357235295,35.880311211153845,35.783616023687706
42,37.031628887000004,37.052248976,36.345682925384615,32.140162564470586,35.87890351053771,35.81661779
43,37.040466068,37.0419389315,36.345314303121626,32.08228769282353,35.87963065560354,35.840924513475706
44,37.002171617,37.0419389315,36.33590611832787,32.14865318935294,35.87240125076444,35.818425545699796
45,37.016900252,37.055194703,36.32588372614173,32.025452489529414,35.836582745143616,35.820369997265125
46,37.0183731155,37.074341928500004,36.33147764418605,31.97416218411765,35.840039177238495,35.86777654193403
47,37.040466068,37.074341928500004,36.34105984044616,32.00847123976471,35.849723931560035,35.87406408977978
48,37.0154273885,37.102326335,36.34620942370813,32.01748169882353,35.83877668858377,35.877101284198474
49,37.037520341000004,37.1303107415,36.352839658522726,32.08246097088235,35.828850920264316,35.889596609179925
50,37.0331017505,37.125892151,36.344677781984736,32.104120728235294,35.82200406634901,35.86174849323064
51,37.0360474775,37.0875977,36.33430110076336,32.16979311252941,35.82540337977294,35.87529669046453
52,37.0272102965,37.05814043,36.32411964098432,32.09372404470588,35.82497351182477,35.80560412167026
53,37.052248976,37.136202195500005,36.34873602896513,32.252966580764706,35.862811461222115,35.86054094966443
54,36.978605801,37.1096906525,36.352672582857146,32.05508303758823,35.85889883965607,35.76763320542964
55,37.055194703,37.114109243,36.32218311706156,32.11261135311765,35.83482446026299,35.798252992100004
56,37.046357522,37.114109243,36.32496138062112,32.29628609547059,35.83608402103598,35.77551509172131
57,37.052248976,37.1273650145,36.31829863944186,32.26457621070588,35.81618335180357,35.68788728031524
58,37.040466068,37.124419287500004,36.33064637137008,32.35190835235294,35.83257342244172,35.797629539036144
59,37.0389932045,37.0920162905,36.33195558337008,32.24967429764706,35.845606124502325,35.79864310189189
60,37.037520341000004,37.134729332,36.34140308957767,32.21016690023529,35.847640201482406,35.763834323478655
61,37.0301560235,37.128837878,36.33975383281119,32.29576626129412,35.84010072629375,35.81912898795337
62,37.02868316,37.147985103500005,36.349662187265736,32.28952825117647,35.84572640105393,35.90604650718147
63,37.0272102965,37.108217789,36.33466798520289,32.21137984664706,35.842740654500005,35.86828473837516
64,37.002171617,37.137675059,36.32582809510156,32.11018546029412,35.84000915710952,35.81237796051057
65,37.012481661500004,37.147985103500005,36.33390583085938,32.093204210529414,35.83784509866706,35.79298438293405
66,37.002171617,37.136202195500005,36.33537869435938,32.05976154517647,35.836546821825856,35.78893213
67,37.0154273885,37.1303107415,36.31668093691133,32.18573469394118,35.81901959089631,35.77999276614396
68,37.011008798,37.1538765575,36.321251978139536,32.15679725811765,35.83054949378797,35.87738289361099
69,37.016900252,37.181860964,36.324148110171876,32.24447595588235,35.838247773812824,35.865484665000004
70,37.025737433,37.167132329,36.329820935996096,32.20288922176471,35.84303909008101,35.85484582704918
71,37.0301560235,37.1037991985,36.31940110463961,32.22905420864706,35.82055550875637,35.85811312391781
72,37.019845979,37.128837878,36.32470701937008,32.085406697882355,35.81674470215041,35.812376109155
73,37.012481661500004,37.134729332,36.32770953002704,32.242743175294116,35.82781348236216,35.83090321975893
