frame,left_eye_temp,right_eye_temp,forehead_temp,nose_temp,left_cheek_temp,right_cheek_temp
0,36.631010015,36.513180935,35.821916999,30.43354696311765,34.9199761129097,34.85191922732408
1,36.631010015,36.5175995255,35.9184499215082,30.307400536294118,34.93118466822214,34.86151127724417
2,36.5882969735,36.501398027,35.982950075000005,30.097214250941178,34.91065504686567,34.80715741803887
3,36.6236456975,36.5087623445,36.00938918209017,30.143132936529412,34.90324502459788,34.84843301006559
4,36.6295371515,36.516126662000005,35.9940569145082,30.130483638235294,34.90338835778524,34.84499071919411
5,36.633955742,36.5146537985,36.03552040220114,30.169991035647058,34.91042771327395,34.84869917122677
6,36.6560486945,36.5117080715,36.09418690304436,30.14694505382353,34.925009760846905,34.87821859441236
7,36.654575831,36.519072389,36.08510788736,30.12823102347059,34.897222327651384,34.881742799661815
8,36.6560486945,36.52790957,36.04717474906072,30.137414760588236,34.889067958313255,34.889927260576165
9,36.6796145105,36.548529659,36.06635598941177,30.152143395588237,34.90750704863474,34.885044265382774
10,36.6560486945,36.5647311575,36.072140142500004,30.114195500705883,34.876625128708596,34.86758638573161
11,36.6354286055,36.541165341500005,36.048639503037606,30.127884467352942,34.90133346344071,34.8751932763204
12,36.642792923,36.5529482495,36.027211608421055,30.156995181235295,34.917474236511204,34.873406869573344
13,36.633955742,36.5323281605,35.97357730727273,30.176575601882355,34.906776286296584,34.83745793066339
14,36.647211513500004,36.504343754000004,35.941026633133646,30.174669543235296,34.88281697413793,34.84439596993636
15,36.648684377,36.55736684,35.952186842499145,30.13135002852941,34.88097023610459,34.87564267954218
16,36.6501572405,36.542638205,35.96934081626,30.108823880882355,34.870669483083866,34.86835050127696
17,36.664885875500005,36.539692478,35.98404127474087,30.13429575552941,34.891818666875004,34.89383630955661
18,36.651630104,36.523490979500004,35.98182534287273,30.130830194352942,34.88549718525481,34.889413415147374
19,36.651630104,36.523490979500004,35.98946564093168,30.129617247941177,34.883886561432774,34.88398544480202
20,36.619227107,36.519072389,35.97666228682182,30.133429365235294,34.8862231826,34.87170939548142
21,36.6236456975,36.523490979500004,35.97251868346939,30.141746712058826,34.89982547808043,34.833670592965575
22,36.625118561,36.536746751,35.96403552408164,30.133949199411767,34.89929282738461,34.83669421368421
23,36.6295371515,36.536746751,35.966036246152726,30.12337923782353,34.89362646238761,34.83754372415484
24,36.6236456975,36.535273887500004,35.94714686740571,30.11159632982353,34.880782831154995,34.8459713
25,36.625118561,36.529382433500004,35.955908612857144,30.112462720117648,34.87851888842763,34.83513759422011
26,36.622172834,36.541165341500005,35.98006082205409,30.12580513064706,34.87027253719782,34.859355182789734
27,36.6206999705,36.523490979500004,35.97602696104759,30.130483638235294,34.86445774609545,34.865968961490324
28,36.619227107,36.5264367065,35.96372864726708,30.11003682729412,34.835825392154696,34.86334871814127
29,36.6206999705,36.5588397035,35.9723446906836,30.111249773705882,34.85055284782609,34.86827092776443
30,36.619227107,36.5264367065,35.97493075810697,30.11696794964706,34.845673183948314,34.859381592742515
31,36.642792923,36.530855297,36.00493324339893,30.136375092235294,34.848411187071825,34.86385149083033
32,36.6589944215,36.55736684,35.98263284286154,30.118007618,34.827565727688956,34.864723367
33,36.654575831,36.5735683385,35.989285653993846,30.122686125588235,34.84490606388016,34.865069373749506
34,36.653102967500004,36.5323281605,35.989028776762794,30.108823880882355,34.85513536794788,34.88760352501575
35,36.601552745,36.530855297,35.949478395646516,30.096694416764706,34.820880934783574,34.86564457358416
36,36.619227107,36.5617854305,35.93807599446154,30.099640143764706,34.79110273858108,34.875114954471215
37,36.6148085165,36.5441110685,35.92623869860465,30.107957490588237,34.80072673511333,34.90538811037864
38,36.651630104,36.501398027,35.933338866864474,30.10726437835294,34.7626113044645,34.902170626780716
39,36.653102967500004,36.5087623445,35.895245963120004,30.122686125588235,34.751155130333196,34.912577223270844
40,36.648684377,36.510235208000005,35.86945738267281,30.13568198,34.728173731842105,34.909387590264124
41,36.622172834,36.501398027,35.86385433239,30.12424562811765,34.72982467925712,34.90670985459594
42,36.6265914245,36.4881422555,35.846650394065456,30.123725793941176,34.74135370327651,34.89754498901099
43,36.628064288000004,36.510235208000005,35.88522417352531,30.113329110411765,34.74309451882962,34.915906974532376
44,36.6206999705,36.5117080715,35.86174553841412,30.11159632982353,34.74450430212592,34.90780728926928
45,36.6177542435,36.507289481,35.920248171714285,30.115581725176472,34.73092191208633,34.91320303870968
46,36.6118627895,36.467522166500004,35.89811732945813,30.15716845929412,34.715564698993816,34.88152539537873
47,36.6206999705,36.507289481,35.94794264445444,30.138107872823532,34.72289413666667,34.92263580518354
48,36.6206999705,36.513180935,35.92878617731585,30.141573434,34.696717045345046,34.93076118772134
49,36.6236456975,36.52790957,35.91550047984616,30.125458574529414,34.7111518225329,34.94198402280842
50,36.619227107,36.491087982500005,35.92108679138249,30.115061891,34.73087069183875,34.93300561692833
51,36.5941884275,36.5382196145,35.91684796112,30.097214250941178,34.72118933883594,34.91617608285714
52,36.569149748,36.52790957,35.86482226607143,30.084218396529412,34.72206879836449,34.888021088951405
53,36.539692478,36.545583932,35.81340212400764,30.083352006235295,34.732629885625,34.89983738057631
54,36.607444199,36.5441110685,35.88658909631818,30.082832172058826,34.76078228519101,34.91759651481428
55,36.625118561,36.5500025225,35.91626646111832,30.08127266952941,34.75636527504865,34.88951778457874
56,36.607444199,36.541165341500005,35.89916184340494,30.099640143764706,34.78460741874507,34.90782491499078
57,36.633955742,36.551475386,35.801992445065295,30.080406279235294,34.792043878934784,34.876496357074224
58,36.3113986355,36.3261272705,35.81315149018978,30.09236246529412,34.77604422820084,34.860829576986106
